,Date,Open,High,Low,Close,Adj Close,Volume
933,2015-01-07,26.5,27.4,26.341,27.125999,27.125999,21250.0
934,2015-01-08,27.27,27.5,26.700001,27.031,27.031,15260.0
935,2015-01-09,27.0,27.5,26.75,26.878,26.878,12540.0
936,2015-01-12,26.754999,27.49,26.700001,26.934999,26.934999,18710.0
937,2015-01-13,26.805,27.153999,26.52,26.650999,26.650999,17530.0
938,2015-01-14,26.798,26.99,26.405001,26.454,26.454,12460.0
939,2015-01-15,26.934999,26.934999,25.85,25.975,25.975,31250.0
940,2015-01-16,26.0,26.399,25.105,25.280001,25.280001,41080.0
941,2015-01-19,25.5,25.695999,25.011,25.111,25.111,33990.0
942,2015-01-20,25.014999,25.49,25.0,25.334,25.334,11220.0
943,2015-01-21,25.495001,25.5,24.9,25.075001,25.075001,26940.0
944,2015-01-22,25.08,25.298,25.004999,25.252001,25.252001,9290.0
945,2015-01-23,25.5,25.759001,25.152,25.301001,25.301001,18580.0
946,2015-01-27,25.790001,26.0,25.525,25.650999,25.650999,24220.0
947,2015-01-28,25.799999,25.895,25.504999,25.884001,25.884001,13780.0
948,2015-01-29,25.6,26.985001,25.326,26.031,26.031,82680.0
949,2015-01-30,26.292,26.292,25.105,25.848,25.848,51170.0
950,2015-02-02,25.969999,26.0,25.506001,25.790001,25.790001,8350.0
951,2015-02-03,25.950001,26.09,25.525,25.888,25.888,9200.0
952,2015-02-04,25.799999,25.987,24.799999,25.004999,25.004999,27950.0
953,2015-02-05,25.389999,25.488001,25.164,25.177,25.177,3780.0
954,2015-02-06,25.698999,25.698999,25.256001,25.361,25.361,11240.0
955,2015-02-09,25.895,25.898001,25.347,25.759001,25.759001,8080.0
956,2015-02-10,26.200001,26.399,25.365,25.400999,25.400999,29320.0
957,2015-02-11,25.950001,26.299999,25.559999,26.128,26.128,15390.0
958,2015-02-12,26.1,27.1,26.0,26.421,26.421,6650.0
959,2015-02-13,26.99,26.99,26.5,26.6,26.6,394260.0
960,2015-02-16,27.0,27.0,26.125,26.798,26.798,52540.0
