,Brazil Returns,Russia Returns,India Returns,China Returns,South Africa Returns
587,-0.0060461373,-0.0047716107,-0.0016693313,-0.0037219473,-0.0061219716
588,-0.0059454706,-0.0046928213,-0.0016281299,-0.0036634998,-0.0060376767
589,-0.0059267897,-0.0046775597,-0.0016246396,-0.0036487642,-0.006019052
590,-0.005972239,-0.004713145,-0.001651467,-0.0036673683,-0.0060517825
591,-0.006006675,-0.0047385227,-0.001686576,-0.0036672843,-0.006065484
592,-0.0060255206,-0.0047495873,-0.0017145394,-0.00365951,-0.0060654003
593,-0.0060824635,-0.004793285,-0.0017302145,-0.003699671,-0.006117406
594,-0.0061004544,-0.004806437,-0.0017080544,-0.0037377295,-0.0061544743
595,-0.0060285516,-0.0047483277,-0.001680432,-0.0036945224,-0.006092107
596,-0.0060150777,-0.004739175,-0.0016703847,-0.003691121,-0.006084694
597,-0.0060743312,-0.0047862274,-0.0016986164,-0.0037223864,-0.006132269
598,-0.006124207,-0.0048243697,-0.0017353155,-0.0037364026,-0.006162556
599,-0.0061615235,-0.0048507648,-0.0017655817,-0.00374449,-0.006181961
600,-0.006178779,-0.0048647285,-0.0017652202,-0.0037609076,-0.0062010176
601,-0.0062782005,-0.0049462044,-0.0017580849,-0.0038654404,-0.0063183913
602,-0.006204077,-0.0048890966,-0.0017122779,-0.0038388097,-0.00626679
603,-0.0061325943,-0.004836793,-0.0016700336,-0.0038103568,-0.006216387
604,-0.006105331,-0.0048189512,-0.0016609465,-0.0037913974,-0.006193173
605,-0.006076207,-0.0047990074,-0.0016637036,-0.0037573848,-0.0061592814
606,-0.006045177,-0.0047743656,-0.0016670389,-0.0037212933,-0.006121275
607,-0.0059642415,-0.0047105798,-0.0016363289,-0.0036699288,-0.006050612
608,-0.005978046,-0.004719353,-0.0016203852,-0.0037015865,-0.00607651
609,-0.00594406,-0.0046926923,-0.0015775317,-0.003715883,-0.006068712
610,-0.0060278918,-0.0047564176,-0.001587166,-0.0037976766,-0.006156899
611,-0.0060469024,-0.00477454,-0.001593909,-0.0038099922,-0.0061760484
612,-0.006067924,-0.0047955313,-0.0016133428,-0.0038069647,-0.006188524
613,-0.0060939123,-0.004816682,-0.0016369484,-0.0038048904,-0.006201673
614,-0.00597641,-0.004722555,-0.0016203027,-0.0036996524,-0.0060792784
615,-0.006089936,-0.0048051467,-0.001657353,-0.003777914,-0.006179337
616,-0.006055815,-0.0047747605,-0.0016466964,-0.0037558526,-0.006147503
617,-0.00599218,-0.004726623,-0.0016209428,-0.0037189852,-0.0060952464
618,-0.0060569257,-0.0047775456,-0.0016563514,-0.0037477417,-0.006144312
619,-0.0061169746,-0.004823368,-0.0017022409,-0.0037611132,-0.006179801
620,-0.0061674505,-0.0048584295,-0.0017444852,-0.003769705,-0.0062053003
621,-0.006204977,-0.004887344,-0.0017533863,-0.0037972936,-0.0062405574
622,-0.0061201104,-0.0048191412,-0.0017219329,-0.0037439482,-0.006165696
623,-0.006181705,-0.0048674075,-0.0017219329,-0.003805853,-0.006235016
624,-0.006092412,-0.004798218,-0.0016734825,-0.0037660936,-0.006170656
625,-0.0061546816,-0.0048473645,-0.0017049153,-0.0037970226,-0.006219726
626,-0.00621374,-0.0048926105,-0.0017467673,-0.0038142346,-0.006256971
627,-0.0062635406,-0.0049278312,-0.0017841997,-0.0038270266,-0.0062852106
628,-0.0061636996,-0.004842409,-0.0017759388,-0.0037380892,-0.00617492
629,-0.0062223226,-0.0048907436,-0.0017689273,-0.0038009004,-0.006246363
630,-0.006254238,-0.0049171536,-0.0017602843,-0.003840571,-0.006288647
631,-0.006209539,-0.004882866,-0.0017392911,-0.0038169818,-0.0062522525
632,-0.006210754,-0.004886896,-0.0017391776,-0.003817963,-0.006254626
633,-0.0062126745,-0.0048899543,-0.0017513315,-0.003807502,-0.0062485924
634,-0.006210484,-0.0048870402,-0.0017617919,-0.003794481,-0.006237608
635,-0.006162364,-0.004850188,-0.0017381862,-0.0037688687,-0.006199457
636,-0.0061471043,-0.004839138,-0.0017114724,-0.0037791987,-0.0062002703
637,-0.006165605,-0.0048525403,-0.0016935566,-0.0038173508,-0.006232903
638,-0.0061800396,-0.0048644324,-0.0016857086,-0.003841239,-0.00625477
639,-0.006147269,-0.004842189,-0.001678088,-0.0038152952,-0.0062249466
640,-0.0061207106,-0.0048234593,-0.0016872266,-0.0037777738,-0.0061898706
641,-0.006095968,-0.0048017926,-0.0017009088,-0.0037384443,-0.006151688
642,-0.006223043,-0.0048973234,-0.0017426988,-0.003823985,-0.0062642633
643,-0.006150645,-0.0048374687,-0.0017199089,-0.0037744474,-0.006197446
644,-0.0063360888,-0.00498207,-0.0017476244,-0.0039363666,-0.0063883807
645,-0.006352759,-0.004995882,-0.0017464989,-0.003955536,-0.006408919
646,-0.00632416,-0.0049749212,-0.0017558337,-0.0039155246,-0.006371363
647,-0.006303408,-0.0049569807,-0.0017820105,-0.0038679072,-0.0063295243
648,-0.0062753647,-0.0049281274,-0.0018091374,-0.0038149913,-0.0062765437
649,-0.006341055,-0.0049755815,-0.0018363469,-0.0038537602,-0.006330175
650,-0.006384284,-0.0050131246,-0.0018253599,-0.003905307,-0.0063882507
651,-0.0062695425,-0.0049240896,-0.0017776736,-0.0038385852,-0.006292103
652,-0.006268252,-0.0049284613,-0.0017547081,-0.0038598853,-0.006308986
653,-0.006263931,-0.004927027,-0.0017604701,-0.0038496815,-0.006300821
654,-0.0062596845,-0.0049240445,-0.0017774258,-0.003828802,-0.0062841284
655,-0.006261845,-0.004921244,-0.0017921715,-0.0038176777,-0.006276683
656,-0.006226434,-0.004889279,-0.0017935139,-0.003782114,-0.006234199
657,-0.006235827,-0.0048953956,-0.0017879584,-0.0037963171,-0.0062478026
658,-0.0061893123,-0.004859082,-0.0017623702,-0.0037749144,-0.0062132333
659,-0.006187932,-0.0048591127,-0.0017546462,-0.003780918,-0.0062174085
660,-0.0061888024,-0.0048608654,-0.001763444,-0.0037737559,-0.0062127174
661,-0.0061862213,-0.004857625,-0.0017833943,-0.003753395,-0.006195412
662,-0.0061675557,-0.004839267,-0.0017967976,-0.003723676,-0.0061631645
663,-0.006165755,-0.004838774,-0.0017866574,-0.0037297637,-0.0061673955
664,-0.006194624,-0.0048673847,-0.0017591381,-0.0037811378,-0.0062200003
665,-0.0061936337,-0.004869752,-0.0017307102,-0.003807231,-0.006239034
666,-0.006327581,-0.0049796114,-0.0017334569,-0.003942193,-0.006390782
667,-0.006234897,-0.0049109003,-0.0017073626,-0.0038735836,-0.006305656
668,-0.006127133,-0.004829409,-0.0016906859,-0.0037797268,-0.006196587
669,-0.005985848,-0.0047171367,-0.0016681335,-0.0036599305,-0.006052001
670,-0.006035904,-0.0047557196,-0.001676002,-0.0037015586,-0.006102455
671,-0.006015348,-0.004738113,-0.001653016,-0.0037040627,-0.0060943407
672,-0.006045597,-0.004762132,-0.0016325082,-0.0037583613,-0.006143936
673,-0.0058858567,-0.0046419143,-0.0015697251,-0.0036612106,-0.006009981
674,-0.0059015066,-0.0046565835,-0.00158381,-0.0036620423,-0.006019846
675,-0.005917817,-0.004670449,-0.0016133738,-0.0036471756,-0.0060189264
676,-0.0059283203,-0.004675306,-0.0016440116,-0.0036268895,-0.006008639
677,-0.005984183,-0.004716757,-0.0016643335,-0.0036619115,-0.0060560927
678,-0.005969373,-0.0047011543,-0.0016601926,-0.0036524085,-0.0060415645
679,-0.005979231,-0.0047085383,-0.0016484828,-0.0036745074,-0.0060610343
680,-0.0059792013,-0.0047153607,-0.0016164097,-0.0037084077,-0.0060871183
681,-0.006017118,-0.0047453525,-0.0016440941,-0.0037175464,-0.0061107175
682,-0.0060496186,-0.0047694556,-0.0016823423,-0.0037111642,-0.006119928
683,-0.006067054,-0.0047783046,-0.0017146632,-0.003697092,-0.0061145774
684,-0.006133645,-0.004828134,-0.0017360074,-0.003742056,-0.0061734524
685,-0.006082209,-0.004783738,-0.0017113279,-0.003715883,-0.0061320597
686,-0.006197865,-0.0048730155,-0.0017318253,-0.0038116134,-0.0062482534
687,-0.0062912097,-0.0049474034,-0.0017448569,-0.0038931735,-0.006345446
688,-0.0062463903,-0.004913905,-0.0017455798,-0.003847093,-0.006295187
689,-0.0061966795,-0.0048743133,-0.001757455,-0.0037863518,-0.0062305946
690,-0.0061181,-0.0048085693,-0.0017601087,-0.0037077817,-0.00613833
691,-0.0060501886,-0.004751697,-0.0017491217,-0.0036518758,-0.00606697
692,-0.006061547,-0.0047634677,-0.0017296775,-0.0036792166,-0.0060936115
693,-0.005930016,-0.004664727,-0.001660141,-0.003615032,-0.0059944266
694,-0.0061188503,-0.0048187617,-0.0016770553,-0.0037866693,-0.006197641
695,-0.006034974,-0.0047579887,-0.0016463143,-0.0037327397,-0.006126254
696,-0.005934697,-0.0046837754,-0.0016238549,-0.003653296,-0.006030357
697,-0.005804891,-0.0045833266,-0.00159331,-0.0035527907,-0.005905422
698,-0.005765399,-0.004553828,-0.0015701588,-0.0035354574,-0.00587715
699,-0.005814419,-0.0045903544,-0.0015598119,-0.003596082,-0.0059385845
700,-0.005807292,-0.0045806556,-0.0015480608,-0.003602249,-0.0059366804
701,-0.0057137827,-0.0045091286,-0.001507293,-0.0035509593,-0.005861424
702,-0.0057348493,-0.0045282305,-0.0015177431,-0.0035614527,-0.0058797747
703,-0.0057525546,-0.004544114,-0.0015430215,-0.0035521835,-0.005883546
704,-0.005763478,-0.0045507015,-0.0015685479,-0.0035367657,-0.0058776382
705,-0.005692686,-0.0044887294,-0.0015729675,-0.0034631714,-0.0057926327
706,-0.005733544,-0.004516566,-0.0015835002,-0.0034938573,-0.0058298265
707,-0.0056979526,-0.0044871583,-0.0015660386,-0.0034764213,-0.0058018197
708,-0.0057511595,-0.004528291,-0.001580836,-0.003515461,-0.005851926
709,-0.0058018304,-0.0045666005,-0.001614933,-0.0035334297,-0.005885506
710,-0.0058409027,-0.0045928736,-0.0016604302,-0.003530636,-0.005896876
711,-0.005855487,-0.004597154,-0.0016964272,-0.0035140407,-0.0058858963
712,-0.0058489004,-0.004588419,-0.0017021582,-0.0035030707,-0.0058728587
713,-0.0057711755,-0.004529505,-0.0016615248,-0.0034636199,-0.0058139516
714,-0.00595926,-0.004683836,-0.0016810929,-0.0036250302,-0.0060139196
715,-0.0058186357,-0.004574478,-0.001634305,-0.003531477,-0.0058879443
716,-0.005872653,-0.004616324,-0.0016574356,-0.0035652278,-0.00593466
717,-0.0059423647,-0.0046654176,-0.0017125773,-0.0035843272,-0.0059734005
718,-0.005987949,-0.004693421,-0.0017572071,-0.0035903822,-0.0059910775
719,-0.0060998844,-0.0047824327,-0.0017838692,-0.0036719937,-0.006098493
720,-0.0060563707,-0.004752107,-0.0017483885,-0.0036602295,-0.0060750702
721,-0.0060082204,-0.0047201724,-0.0017041409,-0.0036529223,-0.006053408
722,-0.0060115065,-0.0047237086,-0.0016974185,-0.0036621357,-0.006061615
723,-0.006029842,-0.0047398433,-0.0017060202,-0.0036720685,-0.006076817
724,-0.006038605,-0.0047465065,-0.0017246486,-0.003663743,-0.0060734632
725,-0.0060271565,-0.0047356994,-0.0017335601,-0.0036446902,-0.006053213
726,-0.006009676,-0.004720893,-0.0017264454,-0.0036332249,-0.0060369107
727,-0.006038605,-0.004742977,-0.0017195166,-0.0036663124,-0.0060726693
728,-0.005929806,-0.0046650833,-0.001645168,-0.0036287024,-0.006004389
729,-0.0055677867,-0.0043861405,-0.0015231953,-0.0033882968,-0.005682909
730,-0.005622929,-0.0044329423,-0.0015350911,-0.0034311304,-0.0057384074
731,-0.0056687384,-0.004470189,-0.0015617119,-0.0034510146,-0.0057725823
732,-0.0057038944,-0.004496698,-0.0015849562,-0.0034636385,-0.005796028
733,-0.0057071955,-0.00450305,-0.0015707267,-0.00347886,-0.0058113597
734,-0.005480039,-0.004320678,-0.0015069935,-0.0033172348,-0.0055979174
735,-0.005677921,-0.00447258,-0.0015572717,-0.0034639002,-0.0057846303
736,-0.005591704,-0.0044051055,-0.0015293291,-0.0034070225,-0.0057079713
737,-0.005679677,-0.004475942,-0.0015617016,-0.0034631526,-0.005786539
738,-0.0057477383,-0.0045291563,-0.0016038014,-0.003490774,-0.0058350842
739,-0.005788206,-0.004559072,-0.0016349865,-0.003501884,-0.0058591897
740,-0.00548274,-0.004310326,-0.0015766333,-0.0032639548,-0.0055532507
741,-0.005601967,-0.0044017816,-0.0016036156,-0.0033530602,-0.00566708
742,-0.005724436,-0.0044976235,-0.0016228429,-0.0034529676,-0.0057908027
743,-0.005686294,-0.0044665085,-0.001611639,-0.0034273833,-0.005755829
744,-0.0057678595,-0.0045284275,-0.0016521176,-0.00347017,-0.0058188653
745,-0.0058251177,-0.004568361,-0.0016991947,-0.0034852235,-0.005848981
746,-0.005849215,-0.004581733,-0.0017300906,-0.0034830836,-0.005852585
747,-0.0058221617,-0.0045622746,-0.0017128045,-0.0034720576,-0.0058343504
748,-0.0057835397,-0.004531858,-0.0016913054,-0.0034531732,-0.0058054333
749,-0.005792212,-0.0045437803,-0.0016699922,-0.0034784863,-0.005831801
750,-0.005937308,-0.004661433,-0.0016961588,-0.0035932695,-0.005978259
751,-0.0059346524,-0.0046579726,-0.0017099029,-0.0035792347,-0.005965328
752,-0.0059130155,-0.0046364805,-0.0017319493,-0.0035411667,-0.005924177
753,-0.005854587,-0.004585133,-0.0017377526,-0.0034828687,-0.0058523715
754,-0.005775302,-0.0045175296,-0.001724659,-0.0034203567,-0.0057697953
755,-0.005762458,-0.004509212,-0.0017030566,-0.003424197,-0.00576954
756,-0.0059914,-0.004698202,-0.0017261666,-0.0036177512,-0.006012698
757,-0.005956079,-0.004678979,-0.0016806178,-0.0036234697,-0.006006897
758,-0.0058529214,-0.0046016164,-0.0016489062,-0.0035523423,-0.005914075
759,-0.0057238657,-0.0045008566,-0.0016261989,-0.0034489403,-0.0057850573
760,-0.0055540423,-0.0043658703,-0.0015902948,-0.0033192253,-0.005618665
761,-0.0054815095,-0.00430317,-0.0015798447,-0.0032603105,-0.0055420664
762,-0.005667283,-0.004450435,-0.0016137146,-0.0034056397,-0.005727144
763,-0.005522142,-0.004343331,-0.001538065,-0.00333255,-0.005618809
764,-0.00557856,-0.00439417,-0.0015260454,-0.0033980242,-0.005693624
765,-0.005552977,-0.0043765176,-0.0015243312,-0.0033749535,-0.0056681205
766,-0.0055134846,-0.00434475,-0.0015371873,-0.0033258316,-0.005615883
767,-0.0054502096,-0.004291953,-0.001542402,-0.003262142,-0.005541365
768,-0.0050779725,-0.0040002074,-0.0014363935,-0.003001329,-0.0051969546
769,-0.0049032723,-0.003860615,-0.0013837713,-0.0028828455,-0.005037585
770,-0.004988259,-0.0039553945,-0.0013227436,-0.0030102339,-0.0051851436
771,-0.0042011114,-0.0033329641,-0.0011134837,-0.002447746,-0.0044463747
772,-0.004213295,-0.0033446741,-0.001125906,-0.0024486152,-0.004453574
773,-0.004138286,-0.0032830434,-0.0011323496,-0.0023753385,-0.0043659676
774,-0.0039507574,-0.0031338201,-0.0010986243,-0.0022316913,-0.0041803834
775,-0.0010962584,-0.0008567436,-0.0002828875,-0.00028113468,-0.0015439226
776,0.0009138347,0.0007639416,0.00029218753,0.0010783784,0.00031146203
777,0.00089732953,0.00072264206,0.0003444896,0.0010382548,0.00025212276
778,-8.529996e-05,-0.00010000995,0.00012851767,0.00033583876,-0.0007076358
779,-0.0007915724,-0.0006761851,-6.024481e-05,-0.00015284927,-0.001371218
780,-0.0012155159,-0.0010130778,-0.00020030905,-0.00043134135,-0.0017496827
781,-0.0013926617,-0.0011584534,-0.0002565041,-0.0005499556,-0.0019108732
782,0.0007012628,0.0005558653,0.00028807772,0.0009028212,6.6692046e-05
783,0.0017369039,0.0014206669,0.0005533572,0.0016186927,0.0010523302
784,0.0012234122,0.0009498124,0.00051805197,0.0012152978,0.00049120776
785,0.00043324835,0.00026916654,0.00038744652,0.00062469346,-0.00031220453
786,9.319841e-06,-8.13485e-05,0.0002887489,0.00032042098,-0.0007214581
787,-0.00016818606,-0.0002207516,0.00022264074,0.00020703943,-0.00087506406
788,-0.00013784651,-0.00019850052,0.00022437553,0.00022977366,-0.00084403815
789,-0.0005549929,-0.0005641785,0.00016193316,-9.619589e-05,-0.0012763801
790,-0.002815665,-0.0023470947,-0.0004935724,-0.0016660732,-0.003350135
791,0.00032492925,0.00014882711,0.00041669022,0.0005142554,-0.00045846275
792,0.000117503914,-2.114464e-05,0.00037460076,0.00036220788,-0.00066186796
793,0.00018535528,5.3501168e-05,0.0003517386,0.0004362787,-0.0005663473
794,0.00048379926,0.0003330966,0.00034785594,0.0006922141,-0.00022240596
795,0.0009987315,0.00079429016,0.00039883627,0.001091021,0.00032729082
796,0.0013088491,0.0010681407,0.00043737356,0.0013257172,0.0006524959
797,0.00071547227,0.0005491793,0.0003326868,0.0008903748,5.0733226e-05
798,0.002219666,0.00181129,0.0007051312,0.0019353742,0.0014901109
799,0.0009424337,0.00072351476,0.00042993872,0.0010266308,0.00023589455
800,0.0005634294,0.00043545,0.0002853826,0.00078972,-8.625438e-05
801,0.00045508024,0.00038307044,0.00017875449,0.00075572607,-0.00012786064
802,0.0006063579,0.0005347298,0.0001578027,0.00088890776,6.129503e-05
