,Date,Open,High,Low,Close,Adj Close,Volume
27,2010-10-01,110.379997,111.019997,110.379997,110.82,110.82,3000.0
28,2010-10-04,111.110001,111.769997,111.050003,111.769997,111.769997,4000.0
29,2010-10-05,111.5,112.07,111.5,112.0,112.0,2286.0
30,2010-10-06,114.940002,114.940002,114.029999,114.029999,114.029999,3760.0
31,2010-10-07,115.370003,115.550003,114.57,114.57,114.57,995.0
32,2010-10-08,113.949997,113.949997,113.949997,113.949997,113.949997,70.0
33,2010-10-11,115.629997,115.629997,115.629997,115.629997,115.629997,140.0
34,2010-10-12,113.150002,113.150002,113.150002,113.150002,113.150002,500.0
35,2010-10-13,114.260002,114.260002,114.260002,114.260002,114.260002,350.0
36,2010-10-14,115.209999,115.209999,114.620003,114.620003,114.620003,3950.0
37,2010-10-15,114.050003,114.480003,114.050003,114.120003,114.120003,1200.0
38,2010-10-18,114.32,114.32,114.32,114.32,114.32,220.0
39,2010-10-19,115.059998,115.099998,113.029999,113.029999,113.029999,700.0
40,2010-10-20,112.0,113.720001,111.940002,113.720001,113.720001,3695.0
41,2010-10-21,113.129997,115.480003,113.129997,115.480003,115.480003,2735.0
42,2010-10-22,115.400002,115.989998,115.400002,115.989998,115.989998,2460.0
43,2010-10-25,117.720001,117.720001,117.720001,117.720001,117.720001,550.0
44,2010-10-26,115.93,115.93,115.300003,115.300003,115.300003,1110.0
45,2010-10-27,115.550003,115.550003,113.720001,113.720001,113.720001,2244.0
46,2010-10-28,114.309998,114.599998,114.309998,114.599998,114.599998,460.0
47,2010-10-29,114.160004,114.209999,114.160004,114.209999,114.209999,2875.0
48,2010-11-01,115.5,115.5,115.5,115.5,115.5,30.0
49,2010-11-02,115.970001,115.970001,115.970001,115.970001,115.970001,680.0
50,2010-11-03,116.360001,116.550003,115.75,115.989998,115.989998,1005.0
51,2010-11-04,116.769997,118.970001,116.769997,118.970001,118.970001,12275.0
52,2010-11-05,118.580002,120.370003,118.5,120.349998,120.349998,8185.0
53,2010-11-08,119.93,119.93,118.0,119.019997,119.019997,18640.0
54,2010-11-09,119.43,120.660004,119.43,120.660004,120.660004,1800.0
55,2010-11-10,119.400002,119.400002,119.0,119.0,119.0,1720.0
56,2010-11-11,119.699997,119.699997,117.800003,117.800003,117.800003,960.0
57,2010-11-12,115.589996,116.559998,114.610001,116.330002,116.330002,10540.0
58,2010-11-15,116.029999,116.050003,116.029999,116.050003,116.050003,2000.0
59,2010-11-16,0.0,112.870003,112.190002,112.190002,112.190002,0.0
60,2010-11-17,112.260002,112.260002,112.260002,112.260002,112.260002,85.0
61,2010-11-18,113.699997,114.699997,113.510002,114.400002,114.400002,5920.0
62,2010-11-19,115.419998,115.419998,114.489998,114.489998,114.489998,3520.0
63,2010-11-22,116.800003,116.800003,114.5,114.5,114.5,838.0
64,2010-11-23,113.099998,113.529999,113.099998,113.529999,113.529999,675.0
65,2010-11-24,112.0,113.860001,112.0,113.860001,113.860001,1279.0
66,2010-11-25,114.699997,115.580002,114.699997,115.580002,115.580002,1510.0
67,2010-11-26,0.0,115.290001,114.389999,114.389999,114.389999,0.0
68,2010-11-29,0.0,114.260002,113.470001,113.470001,113.470001,0.0
69,2010-11-30,113.5,114.25,113.5,114.25,114.25,2140.0
70,2010-12-01,115.449997,116.440002,115.449997,116.440002,116.440002,330.0
71,2010-12-02,118.970001,119.050003,118.970001,119.050003,119.050003,1000.0
72,2010-12-03,121.900002,123.279999,121.360001,122.769997,122.769997,23605.0
73,2010-12-06,122.660004,124.480003,122.660004,124.480003,124.480003,1385.0
74,2010-12-07,125.0,125.050003,124.790001,124.790001,124.790001,4010.0
75,2010-12-08,124.0,124.0,122.959999,122.959999,122.959999,1030.0
76,2010-12-09,123.480003,123.889999,123.480003,123.889999,123.889999,120.0
77,2010-12-10,123.57,123.730003,123.57,123.730003,123.730003,560.0
78,2010-12-13,124.699997,124.760002,124.699997,124.760002,124.760002,480.0
79,2010-12-14,123.330002,124.559998,123.330002,124.559998,124.559998,590.0
80,2010-12-15,125.480003,126.519997,124.919998,125.410004,125.410004,4480.0
81,2010-12-16,125.32,125.32,125.32,125.32,125.32,2400.0
82,2010-12-17,125.690002,125.75,125.690002,125.75,125.75,2280.0
83,2010-12-20,125.419998,125.419998,123.669998,124.589996,124.589996,23103.0
84,2010-12-21,125.0,125.900002,125.0,125.879997,125.879997,2430.0
85,2010-12-22,126.400002,126.800003,126.389999,126.779999,126.779999,3756.0
86,2010-12-23,126.760002,127.080002,126.199997,126.940002,126.940002,3120.0
87,2010-12-27,127.199997,127.199997,126.730003,126.730003,126.730003,960.0
88,2010-12-28,127.190002,127.830002,127.190002,127.709999,127.709999,165.0
89,2010-12-29,126.580002,126.599998,126.580002,126.599998,126.599998,104.0
90,2010-12-30,126.0,126.360001,126.0,126.309998,126.309998,1170.0
91,2011-01-03,127.5,128.5,127.120003,128.5,128.5,5910.0
92,2011-01-04,128.5,130.139999,128.5,130.100006,130.100006,4760.0
93,2011-01-05,130.009995,131.0,128.589996,130.800003,130.800003,11680.0
94,2011-01-06,131.0,132.410004,130.0,130.0,130.0,2740.0
95,2011-01-07,130.050003,130.279999,129.0,129.800003,129.800003,245.0
96,2011-01-10,127.910004,127.989998,126.75,126.75,126.75,849.0
97,2011-01-11,127.32,128.389999,127.32,128.389999,128.389999,640.0
98,2011-01-12,131.089996,134.139999,131.089996,134.139999,134.139999,4758.0
99,2011-01-13,134.050003,135.0,132.990005,132.990005,132.990005,2755.0
100,2011-01-14,134.830002,134.830002,133.139999,133.139999,133.139999,323.0
101,2011-01-17,134.259995,135.0,134.259995,134.320007,134.320007,2925.0
102,2011-01-18,134.320007,134.320007,134.320007,134.320007,134.320007,0.0
103,2011-01-19,135.5,135.850006,134.979996,135.559998,135.559998,7877.0
104,2011-01-20,134.220001,134.220001,131.889999,132.800003,132.800003,6069.0
105,2011-01-21,132.5,133.059998,132.5,133.059998,133.059998,740.0
106,2011-01-24,132.0,132.199997,130.0,130.610001,130.610001,16990.0
107,2011-01-25,131.360001,132.279999,131.360001,132.279999,132.279999,3955.0
108,2011-01-26,131.800003,133.589996,131.800003,133.589996,133.589996,2970.0
109,2011-01-27,134.970001,134.970001,134.970001,134.970001,134.970001,300.0
110,2011-01-28,134.339996,134.339996,134.059998,134.059998,134.059998,98.0
111,2011-01-31,130.479996,131.949997,130.479996,131.940002,131.940002,912.0
112,2011-02-01,135.089996,135.899994,135.089996,135.899994,135.899994,330.0
113,2011-02-02,138.649994,138.669998,137.050003,137.050003,137.050003,2588.0
114,2011-02-03,139.220001,139.220001,136.789993,136.789993,136.789993,2320.0
115,2011-02-04,136.800003,138.839996,136.5,137.539993,137.539993,4573.0
116,2011-02-07,137.970001,138.470001,137.369995,137.800003,137.800003,3241.0
117,2011-02-08,138.860001,138.860001,135.690002,135.690002,135.690002,8457.0
118,2011-02-09,136.800003,136.800003,135.0,135.089996,135.089996,3485.0
119,2011-02-10,135.089996,135.089996,135.089996,135.089996,135.089996,0.0
120,2011-02-11,132.5,135.75,132.5,135.610001,135.610001,1290.0
121,2011-02-14,135.380005,135.5,134.669998,134.669998,134.669998,1119.0
122,2011-02-15,134.399994,134.800003,132.440002,133.410004,133.410004,10933.0
123,2011-02-16,133.350006,133.919998,132.869995,133.919998,133.919998,560.0
124,2011-02-17,134.690002,134.690002,133.100006,133.100006,133.100006,188.0
125,2011-02-18,132.240005,132.809998,132.240005,132.809998,132.809998,420.0
126,2011-02-21,133.910004,134.339996,133.649994,134.309998,134.309998,640.0
127,2011-02-22,131.679993,132.330002,131.679993,132.330002,132.330002,6306.0
128,2011-02-23,132.389999,133.369995,131.529999,132.149994,132.149994,4860.0
129,2011-02-24,134.460007,134.460007,133.460007,133.460007,133.460007,1093.0
130,2011-02-25,136.860001,138.490005,136.860001,138.490005,138.490005,1837.0
131,2011-02-28,138.5,140.610001,138.259995,139.970001,139.970001,2115.0
132,2011-03-01,141.25,141.699997,139.460007,139.679993,139.679993,2009.0
133,2011-03-02,141.389999,141.389999,141.389999,141.389999,141.389999,8025.0
134,2011-03-03,143.190002,144.570007,143.190002,144.389999,144.389999,1037.0
135,2011-03-04,143.5,143.5,143.009995,143.229996,143.229996,315.0
136,2011-03-07,144.179993,146.639999,144.179993,146.639999,146.639999,7995.0
137,2011-03-08,146.110001,146.110001,141.910004,143.029999,143.029999,11183.0
138,2011-03-09,143.5,144.240005,141.940002,144.240005,144.240005,1150.0
139,2011-03-10,143.509995,143.509995,138.5,138.5,138.5,11409.0
140,2011-03-11,137.0,137.0,136.850006,136.850006,136.850006,1136.0
141,2011-03-14,137.0,139.75,137.0,139.440002,139.440002,3949.0
142,2011-03-15,137.0,137.75,133.850006,135.309998,135.309998,21853.0
143,2011-03-16,137.0,139.320007,136.699997,136.800003,136.800003,8275.0
144,2011-03-17,139.410004,141.410004,138.0,141.410004,141.410004,160.0
145,2011-03-18,140.690002,142.149994,140.690002,142.149994,142.149994,2560.0
146,2011-03-21,143.0,144.240005,142.5,143.619995,143.619995,7450.0
147,2011-03-22,143.610001,143.610001,142.899994,142.899994,142.899994,390.0
148,2011-03-23,143.899994,144.369995,143.050003,143.600006,143.600006,1632.0
149,2011-03-24,144.490005,146.960007,144.25,146.960007,146.960007,14550.0
150,2011-03-25,146.490005,147.509995,145.309998,146.550003,146.550003,4492.0
151,2011-03-28,147.289993,147.929993,145.550003,147.929993,147.929993,6313.0
152,2011-03-29,147.960007,147.960007,145.389999,145.389999,145.389999,966.0
153,2011-03-30,144.710007,147.369995,144.710007,147.259995,147.259995,8360.0
154,2011-03-31,147.839996,147.970001,147.699997,147.789993,147.789993,2380.0
155,2011-04-01,149.070007,150.550003,149.070007,150.550003,150.550003,1043.0
156,2011-04-04,151.899994,152.990005,151.899994,152.520004,152.520004,4295.0
157,2011-04-05,151.160004,152.160004,151.160004,152.160004,152.160004,8470.0
158,2011-04-06,152.0,153.160004,152.0,153.160004,153.160004,2500.0
159,2011-04-07,151.399994,152.009995,150.899994,151.429993,151.429993,3114.0
160,2011-04-08,152.630005,153.729996,152.630005,153.729996,153.729996,754.0
161,2011-04-11,153.320007,153.320007,153.320007,153.320007,153.320007,50.0
162,2011-04-12,151.179993,151.179993,149.25,149.300003,149.300003,4858.0
163,2011-04-13,149.199997,149.570007,146.119995,149.570007,149.570007,5009.0
164,2011-04-14,146.610001,147.130005,145.050003,145.050003,145.050003,735.0
165,2011-04-15,146.240005,146.899994,146.119995,146.369995,146.369995,12691.0
166,2011-04-18,147.020004,147.020004,138.460007,140.460007,140.460007,3367.0
167,2011-04-19,141.0,143.199997,141.0,143.199997,143.199997,110.0
168,2011-04-20,145.800003,146.600006,145.800003,146.449997,146.449997,144.0
169,2011-04-21,148.880005,149.130005,147.770004,147.770004,147.770004,1010.0
170,2011-04-26,145.520004,148.240005,145.520004,146.729996,146.729996,2250.0
171,2011-04-27,146.550003,146.550003,146.550003,146.550003,146.550003,410.0
172,2011-04-28,147.440002,147.869995,147.399994,147.399994,147.399994,4900.0
173,2011-04-29,146.940002,148.210007,146.940002,148.210007,148.210007,5718.0
174,2011-05-02,149.300003,149.710007,149.059998,149.389999,149.389999,3329.0
175,2011-05-03,147.5,148.020004,143.869995,144.199997,144.199997,5031.0
176,2011-05-04,143.0,143.320007,139.110001,139.110001,139.110001,4935.0
177,2011-05-05,141.199997,141.199997,136.899994,136.899994,136.899994,4920.0
178,2011-05-06,137.5,140.160004,137.110001,140.160004,140.160004,2030.0
179,2011-05-09,138.600006,141.460007,138.600006,138.600006,138.600006,5561.0
180,2011-05-10,138.0,138.0,138.0,138.0,138.0,500.0
181,2011-05-11,141.100006,142.039993,140.75,142.039993,142.039993,3470.0
182,2011-05-12,135.100006,135.100006,133.479996,134.990005,134.990005,2524.0
183,2011-05-13,134.990005,134.990005,134.990005,134.990005,134.990005,0.0
184,2011-05-16,133.0,133.190002,131.839996,131.839996,131.839996,2490.0
185,2011-05-17,132.929993,132.929993,132.149994,132.220001,132.220001,4120.0
186,2011-05-18,134.729996,134.949997,133.399994,133.399994,133.399994,8071.0
187,2011-05-19,135.199997,135.199997,135.199997,135.199997,135.199997,5640.0
188,2011-05-20,135.979996,136.630005,132.610001,132.610001,132.610001,4730.0
189,2011-05-23,128.940002,129.0,128.550003,128.550003,128.550003,1565.0
190,2011-05-24,130.050003,130.589996,130.050003,130.589996,130.589996,465.0
191,2011-05-25,130.300003,131.419998,129.520004,131.259995,131.259995,6104.0
192,2011-05-26,132.320007,132.320007,131.880005,131.880005,131.880005,1080.0
193,2011-05-27,133.740005,135.789993,133.740005,135.789993,135.789993,8286.0
194,2011-05-30,136.699997,137.0,136.699997,137.0,137.0,2945.0
195,2011-05-31,138.929993,138.970001,138.0,138.970001,138.970001,5690.0
196,2011-06-01,137.940002,138.919998,137.940002,138.149994,138.149994,11923.0
197,2011-06-03,137.289993,138.399994,135.169998,135.169998,135.169998,5027.0
198,2011-06-06,136.160004,136.279999,135.100006,135.789993,135.789993,2000.0
199,2011-06-07,137.889999,139.220001,137.889999,139.220001,139.220001,1090.0
200,2011-06-08,138.130005,138.979996,138.130005,138.979996,138.979996,1139.0
201,2011-06-09,139.550003,141.029999,139.550003,141.029999,141.029999,1820.0
202,2011-06-10,141.289993,141.289993,140.139999,140.589996,140.589996,8535.0
203,2011-06-14,141.740005,141.740005,140.539993,140.539993,140.539993,3125.0
204,2011-06-15,140.089996,140.5,139.600006,139.729996,139.729996,13170.0
205,2011-06-16,136.839996,137.259995,136.089996,137.259995,137.259995,1580.0
206,2011-06-17,137.990005,137.990005,134.350006,136.589996,136.589996,12145.0
207,2011-06-20,136.589996,136.589996,136.589996,136.589996,136.589996,0.0
208,2011-06-21,136.139999,136.199997,135.990005,136.199997,136.199997,7400.0
209,2011-06-22,135.539993,135.539993,135.539993,135.539993,135.539993,20.0
210,2011-06-23,134.75,134.75,131.270004,131.300003,131.300003,7110.0
211,2011-06-24,134.279999,134.279999,134.279999,134.279999,134.279999,2075.0
212,2011-06-27,134.449997,134.449997,133.699997,133.699997,133.699997,166.0
213,2011-06-28,134.199997,135.710007,134.199997,135.710007,135.710007,184.0
214,2011-06-29,138.039993,138.039993,137.5,137.5,137.5,5150.0
215,2011-06-30,139.710007,139.710007,138.179993,138.889999,138.889999,13251.0
216,2011-07-01,138.580002,141.059998,138.570007,140.850006,140.850006,9677.0
217,2011-07-04,141.949997,141.949997,141.050003,141.509995,141.509995,8525.0
218,2011-07-05,140.309998,141.389999,139.300003,139.300003,139.300003,35980.0
219,2011-07-06,141.259995,141.259995,140.009995,141.020004,141.020004,14648.0
220,2011-07-07,141.690002,142.490005,141.080002,142.440002,142.440002,15956.0
221,2011-07-08,142.440002,142.440002,142.440002,142.440002,142.440002,0.0
222,2011-07-11,140.0,140.0,138.380005,138.380005,138.380005,1605.0
223,2011-07-12,135.740005,137.429993,135.740005,137.429993,137.429993,289.0
224,2011-07-13,138.419998,139.919998,137.970001,139.919998,139.919998,9292.0
225,2011-07-14,139.720001,139.720001,138.949997,138.949997,138.949997,6520.0
226,2011-07-15,138.990005,140.169998,138.990005,139.509995,139.509995,8710.0
227,2011-07-18,139.630005,139.660004,139.110001,139.139999,139.139999,11650.0
228,2011-07-19,139.429993,139.429993,139.429993,139.429993,139.429993,20.0
229,2011-07-20,140.309998,140.929993,140.070007,140.070007,140.070007,3210.0
230,2011-07-21,138.360001,142.520004,138.360001,142.520004,142.520004,7435.0
231,2011-07-22,142.899994,143.089996,142.899994,143.020004,143.020004,5350.0
232,2011-07-25,141.589996,142.690002,141.589996,142.440002,142.440002,20060.0
233,2011-07-26,143.649994,144.050003,143.550003,144.039993,144.039993,3195.0
234,2011-07-27,143.419998,144.300003,143.0,143.0,143.0,2890.0
235,2011-07-28,142.220001,144.699997,142.190002,144.699997,144.699997,13925.0
236,2011-07-29,141.080002,142.009995,139.960007,142.009995,142.009995,5850.0
237,2011-08-02,140.679993,142.160004,140.039993,140.039993,140.039993,20402.0
238,2011-08-03,139.380005,139.570007,135.570007,137.220001,137.220001,13040.0
239,2011-08-04,136.25,136.25,130.800003,130.800003,130.800003,2400.0
240,2011-08-05,125.589996,128.339996,125.480003,126.330002,126.330002,4953.0
241,2011-08-08,125.139999,126.120003,117.900002,117.900002,117.900002,6375.0
242,2011-08-09,114.690002,115.690002,106.709999,115.690002,115.690002,21000.0
243,2011-08-10,117.449997,117.449997,107.940002,107.940002,107.940002,3677.0
244,2011-08-11,113.449997,113.449997,104.25,112.040001,112.040001,15263.0
245,2011-08-12,112.080002,114.199997,112.080002,114.199997,114.199997,5191.0
246,2011-08-15,118.68,120.239998,118.68,120.239998,120.239998,300.0
247,2011-08-16,117.730003,118.589996,117.730003,118.589996,118.589996,5142.0
248,2011-08-17,116.129997,120.300003,116.129997,120.300003,120.300003,1980.0
249,2011-08-18,116.43,116.43,113.519997,113.519997,113.519997,10507.0
250,2011-08-19,113.519997,113.519997,113.519997,113.519997,113.519997,0.0
251,2011-08-22,113.519997,113.519997,113.519997,113.519997,113.519997,0.0
252,2011-08-23,115.470001,115.470001,114.389999,114.389999,114.389999,150.0
253,2011-08-24,114.010002,115.389999,113.260002,115.389999,115.389999,1614.0
254,2011-08-25,117.0,117.599998,114.699997,114.699997,114.699997,2510.0
255,2011-08-26,112.730003,112.779999,112.730003,112.779999,112.779999,320.0
256,2011-08-29,118.400002,120.32,118.400002,120.32,120.32,2195.0
257,2011-08-30,119.480003,119.480003,119.480003,119.480003,119.480003,3916.0
258,2011-08-31,120.32,120.32,120.099998,120.099998,120.099998,410.0
259,2011-09-01,120.099998,120.099998,120.099998,120.099998,120.099998,0.0
260,2011-09-02,117.220001,117.220001,117.209999,117.209999,117.209999,5800.0
261,2011-09-05,115.209999,115.209999,115.209999,115.209999,115.209999,200.0
262,2011-09-06,114.839996,115.059998,113.650002,113.650002,113.650002,1600.0
263,2011-09-07,116.739998,117.120003,116.739998,117.120003,117.120003,400.0
264,2011-09-08,117.010002,118.980003,117.010002,118.120003,118.120003,3060.0
265,2011-09-09,116.669998,116.669998,113.5,113.5,113.5,1470.0
266,2011-09-12,110.699997,111.300003,110.489998,111.300003,111.300003,6553.0
267,2011-09-13,110.459999,110.459999,109.739998,109.739998,109.739998,136.0
268,2011-09-14,111.870003,111.870003,111.870003,111.870003,111.870003,120.0
269,2011-09-15,112.410004,113.720001,111.900002,113.720001,113.720001,846.0
270,2011-09-16,113.720001,113.720001,113.720001,113.720001,113.720001,0.0
271,2011-09-19,109.199997,110.459999,108.510002,109.139999,109.139999,7928.0
272,2011-09-20,107.07,109.050003,107.07,108.709999,108.709999,5788.0
273,2011-09-21,108.900002,108.900002,107.699997,107.699997,107.699997,330.0
274,2011-09-22,103.260002,103.309998,96.879997,96.879997,96.879997,3510.0
275,2011-09-23,95.949997,97.080002,90.360001,94.790001,94.790001,9185.0
276,2011-09-26,95.360001,95.360001,94.860001,94.860001,94.860001,200.0
277,2011-09-27,96.800003,99.050003,96.800003,99.050003,99.050003,5024.0
278,2011-09-28,98.639999,98.639999,98.639999,98.639999,98.639999,10.0
279,2011-09-29,98.639999,98.639999,98.639999,98.639999,98.639999,0.0
280,2011-09-30,97.0,97.0,93.599998,94.0,94.0,17481.0
281,2011-10-03,92.449997,93.150002,92.449997,93.150002,93.150002,3100.0
282,2011-10-04,90.650002,90.650002,86.699997,86.699997,86.699997,5258.0
283,2011-10-05,86.669998,86.669998,86.669998,86.669998,86.669998,275.0
284,2011-10-06,86.669998,86.669998,86.669998,86.669998,86.669998,0.0
285,2011-10-07,93.830002,93.830002,93.830002,93.830002,93.830002,60.0
286,2011-10-10,96.900002,96.900002,96.900002,96.900002,96.900002,550.0
287,2011-10-11,97.660004,97.660004,95.389999,95.389999,95.389999,130.0
288,2011-10-12,95.389999,95.389999,95.389999,95.389999,95.389999,0.0
289,2011-10-13,95.389999,95.389999,95.389999,95.389999,95.389999,0.0
290,2011-10-14,102.099998,105.730003,102.099998,105.730003,105.730003,535.0
291,2011-10-17,103.32,103.32,103.32,103.32,103.32,150.0
292,2011-10-18,99.959999,101.57,99.959999,101.57,101.57,3000.0
293,2011-10-19,102.589996,102.599998,102.589996,102.599998,102.599998,405.0
294,2011-10-20,101.139999,101.139999,100.949997,100.949997,100.949997,1006.0
295,2011-10-21,102.0,104.220001,102.0,104.220001,104.220001,905.0
296,2011-10-24,107.370003,107.959999,107.07,107.339996,107.339996,6750.0
297,2011-10-25,107.699997,107.699997,107.699997,107.699997,107.699997,300.0
298,2011-10-26,109.830002,111.389999,109.830002,111.389999,111.389999,49.0
299,2011-10-27,116.730003,117.5,116.730003,117.5,117.5,1633.0
300,2011-10-28,119.010002,119.010002,119.0,119.0,119.0,400.0
301,2011-10-31,114.57,114.779999,112.889999,112.889999,112.889999,3150.0
302,2011-11-01,111.089996,111.089996,106.669998,108.870003,108.870003,3990.0
303,2011-11-02,110.099998,112.709999,110.099998,112.709999,112.709999,222.0
304,2011-11-03,108.370003,114.449997,108.370003,113.489998,113.489998,5410.0
305,2011-11-04,114.57,115.43,112.209999,112.209999,112.209999,9092.0
306,2011-11-07,113.199997,113.199997,113.199997,113.199997,113.199997,148.0
307,2011-11-08,115.650002,116.610001,115.650002,116.0,116.0,1470.0
308,2011-11-09,113.989998,113.989998,113.989998,113.989998,113.989998,80.0
309,2011-11-10,113.989998,113.989998,113.989998,113.989998,113.989998,0.0
310,2011-11-11,110.269997,111.449997,110.269997,111.449997,111.449997,170.0
311,2011-11-14,115.110001,115.110001,115.110001,115.110001,115.110001,100.0
312,2011-11-15,110.879997,110.879997,110.339996,110.339996,110.339996,1000.0
313,2011-11-16,112.059998,113.099998,112.059998,113.099998,113.099998,1250.0
314,2011-11-17,110.519997,111.75,110.040001,111.75,111.75,237.0
315,2011-11-18,110.57,110.57,110.57,110.57,110.57,500.0
316,2011-11-21,106.68,106.68,102.720001,102.720001,102.720001,5801.0
317,2011-11-22,106.080002,106.080002,105.93,105.93,105.93,48.0
318,2011-11-23,102.839996,102.93,102.839996,102.93,102.93,200.0
319,2011-11-24,103.169998,103.650002,103.169998,103.330002,103.330002,1945.0
320,2011-11-25,101.199997,101.199997,101.199997,101.199997,101.199997,100.0
321,2011-11-28,105.029999,105.029999,105.029999,105.029999,105.029999,200.0
322,2011-11-29,109.32,109.32,107.459999,107.519997,107.519997,1910.0
323,2011-11-30,107.279999,113.690002,107.279999,113.690002,113.690002,1944.0
324,2011-12-01,114.110001,114.110001,113.940002,113.940002,113.940002,5697.0
325,2011-12-02,113.940002,113.940002,113.940002,113.940002,113.940002,0.0
326,2011-12-05,113.940002,113.940002,113.940002,113.940002,113.940002,0.0
327,2011-12-06,111.870003,111.870003,107.160004,107.160004,107.160004,1150.0
328,2011-12-07,107.0,108.239998,107.0,108.239998,108.239998,4515.0
329,2011-12-08,108.529999,108.529999,108.529999,108.529999,108.529999,188.0
330,2011-12-09,101.669998,103.339996,101.669998,103.040001,103.040001,4776.0
331,2011-12-12,103.919998,103.919998,103.919998,103.919998,103.919998,2050.0
332,2011-12-13,100.050003,100.050003,100.050003,100.050003,100.050003,188.0
333,2011-12-14,101.910004,101.910004,101.910004,101.910004,101.910004,11.0
334,2011-12-15,100.0,100.0,100.0,100.0,100.0,30.0
335,2011-12-16,100.629997,100.860001,100.629997,100.860001,100.860001,1140.0
336,2011-12-19,100.860001,100.860001,100.860001,100.860001,100.860001,0.0
337,2011-12-20,100.050003,100.050003,100.050003,100.050003,100.050003,5123.0
338,2011-12-21,100.050003,100.050003,100.050003,100.050003,100.050003,0.0
339,2011-12-22,101.519997,101.519997,101.519997,101.519997,101.519997,500.0
340,2011-12-23,103.339996,103.339996,103.339996,103.339996,103.339996,4053.0
341,2011-12-27,103.339996,103.339996,103.339996,103.339996,103.339996,0.0
342,2011-12-28,101.620003,101.620003,100.529999,100.529999,100.529999,640.0
343,2011-12-29,98.879997,98.879997,98.879997,98.879997,98.879997,474.0
344,2011-12-30,98.879997,98.879997,98.879997,98.879997,98.879997,0.0
345,2012-01-03,104.529999,106.559998,104.529999,106.559998,106.559998,5950.0
346,2012-01-04,105.089996,105.190002,105.089996,105.190002,105.190002,1999.0
347,2012-01-05,103.980003,104.040001,103.720001,103.860001,103.860001,3999.0
348,2012-01-06,103.860001,103.860001,103.860001,103.860001,103.860001,0.0
349,2012-01-09,105.839996,106.230003,105.839996,106.230003,106.230003,3000.0
350,2012-01-10,106.230003,106.230003,106.230003,106.230003,106.230003,0.0
351,2012-01-11,108.300003,108.300003,108.300003,108.300003,108.300003,100.0
352,2012-01-12,109.169998,109.169998,109.169998,109.169998,109.169998,225.0
353,2012-01-13,109.169998,109.169998,109.169998,109.169998,109.169998,0.0
354,2012-01-16,107.129997,107.129997,106.949997,107.089996,107.089996,2080.0
355,2012-01-17,109.019997,109.019997,108.730003,108.959999,108.959999,636.0
356,2012-01-18,108.93,110.730003,108.93,110.730003,110.730003,5600.0
357,2012-01-19,110.120003,111.540001,110.120003,111.540001,111.540001,1450.0
358,2012-01-20,111.07,111.260002,109.559998,110.279999,110.279999,31705.0
359,2012-01-23,109.93,113.010002,109.669998,112.980003,112.980003,3300.0
360,2012-01-24,112.980003,112.980003,112.980003,112.980003,112.980003,0.0
361,2012-01-25,112.980003,112.980003,112.980003,112.980003,112.980003,0.0
362,2012-01-26,112.980003,112.980003,112.980003,112.980003,112.980003,0.0
363,2012-01-27,115.900002,116.480003,115.900002,116.480003,116.480003,1650.0
364,2012-01-30,113.790001,114.470001,113.790001,114.470001,114.470001,1740.0
365,2012-01-31,116.489998,116.760002,115.209999,115.849998,115.849998,5525.0
366,2012-02-01,115.949997,118.230003,115.949997,118.230003,118.230003,3580.0
367,2012-02-02,118.32,118.32,118.0,118.0,118.0,6850.0
