,Brazil Returns,Russia Returns,India Returns,China Returns,South Africa Returns
140,-0.055601057,-0.012962175,-0.0045848647,-0.01357673,-0.004256778
141,-0.066763796,-0.001461666,0.0016103495,-0.015801257,-0.007086458
142,-0.06412443,0.006133659,0.0011724475,-0.023352874,-0.026810376
143,-0.05169472,-0.0007318052,0.0008413335,-0.027614918,-0.025207294
144,-0.030117018,-0.0006260368,-0.008221841,-0.027053472,-0.017683137
145,-0.017699543,0.0061017694,-0.05102461,-0.03604674,-0.015716
146,-0.041381605,0.009754086,-0.050822183,-0.025441952,-0.014432499
147,-0.07340099,-0.008285337,-0.012909274,-0.024154145,-0.032901492
148,-0.06132385,-0.008362017,-0.041625302,-0.01692399,-0.0303091
149,-0.08187969,-0.002391521,-0.036256783,-0.016112939,-0.01236096
150,-0.07113231,-0.011156696,-0.03448267,-0.020551806,-0.011860997
151,-0.07143482,-0.013143371,-0.032784343,-0.022152504,-0.0276845
152,-0.031695228,-0.010961552,-0.0021546718,-0.024227524,-0.031312857
153,-0.026335377,0.0025523445,-0.014058236,-0.011679052,-0.023650339
154,-0.039026763,-0.010467035,-0.005732175,-0.030512426,-0.030111566
155,-0.014174587,-0.015869977,-0.014752145,-0.011580257,-0.032539237
156,-0.023493333,-0.018854048,-0.01136469,-0.026057785,-0.013405157
157,-0.020271368,-0.013783825,-0.013630216,-0.032014415,-0.020280134
158,-0.0043283664,-0.004242943,-0.011912013,-0.02652215,-0.012617964
159,-0.012582046,0.004209556,-0.0497464,-0.024729533,-0.008080949
160,-0.039294723,0.02257372,-0.010028344,-0.018439718,-0.021293752
161,-0.03012023,-0.007674586,-0.018843824,-0.025318418,-0.033259124
162,-0.04062319,-0.007377187,-0.020368086,-0.024419934,-0.027576817
163,-0.036970694,-0.006502929,-0.0168999,-0.022759236,-0.020715104
164,-0.02939184,-0.006692352,-0.010880274,-0.029037232,-0.01964775
165,-0.029911093,-0.004152011,-3.095978e-05,-0.020676807,-0.026601015
166,0.0014257059,-0.011267891,-0.013783477,-0.019511044,-0.030326977
167,-0.024495393,-0.0090761455,-0.0162697,-0.006890169,-0.030542333
168,-0.033887915,-0.011264309,-0.0117405,-0.027384972,-0.042105604
169,-0.0409688,0.00468227,-0.01558002,-0.018669149,-0.034444343
170,-0.030167524,0.008483149,-0.006923475,-0.023007426,-0.020868687
171,-0.0211989,-0.0026182965,0.0079877125,-0.022841003,-0.022015404
172,-0.016298385,0.0025072657,0.00038895413,-0.01659644,-0.024264107
173,-0.013155497,0.0014096173,0.0036589077,-0.016331745,-0.023707833
174,-0.014821171,-0.0024928043,-0.010961525,-0.008645293,-0.02647308
175,-0.0109644765,0.00035334416,-0.01093322,-0.012620332,-0.03874812
176,0.01034558,0.005903134,-0.020209812,-0.018241337,-0.03489434
177,0.0019288444,0.004013038,-0.007573492,-0.018841688,-0.01986697
178,-0.003161569,-0.0002715678,-0.0074771335,-0.030678032,-0.0154451085
179,0.0035387315,0.00072985166,-0.0018748377,-0.015805587,-0.014897084
180,-0.016253132,-0.0157038,-0.04386166,-0.01412566,-0.019608438
181,-0.0060943477,-0.00021420224,-0.042987578,-0.0065031215,-0.008666771
182,-0.0022007714,-0.008252234,-0.0036377688,-0.010422142,-0.032708157
183,-0.011895745,-0.001138813,-0.021254579,-0.013250378,-0.019341968
184,-0.0043580458,0.006134114,-0.005406766,-0.020404486,-0.01845488
185,-0.005749794,7.645043e-05,-0.0063397465,-0.029325265,-0.017568026
186,-0.0055073476,-0.0002030843,-0.008086936,-0.024750324,-0.011075016
187,0.002870211,-0.010401253,-0.007593783,-0.01955997,-0.023112053
188,-0.011698628,-0.011272095,-0.020555176,-0.015759712,-0.036739193
189,-0.022988379,-0.011199878,-0.011024804,-0.024647472,-0.0402624
190,0.0013104395,-0.0070251613,-0.053554904,-0.035197202,-0.026302572
191,-0.0013758264,-0.0040449146,-0.04862478,-0.03982616,-0.011541575
192,0.00077933236,-0.00515979,-0.012285619,-0.03380695,-0.008622039
193,-0.0009687482,-0.004872515,-0.009361262,-0.012952058,-0.016763773
194,0.011739624,0.0054840674,-0.010192159,-0.012599896,-0.012566502
195,0.0015949592,0.008725938,0.008463326,-0.025607595,-0.0327252
196,-0.018840427,0.0011459057,-0.0014140992,-0.012452231,-0.028060077
197,-0.02558055,-0.013414831,-0.008589567,-0.019532526,-0.024000475
198,-0.014517656,-0.0051038438,-0.015249898,-0.030063119,-0.008520026
199,-0.0046465266,0.00085428153,-0.01718032,-0.02643469,-0.016192118
200,-0.022780878,-0.0014161166,-0.016295835,-0.027617278,-0.014637136
201,-0.025907772,-0.0029929979,-0.011147943,-0.021534288,-0.023114111
202,-0.011423906,0.0021790094,0.008935335,-0.014543655,-0.013861159
203,-0.016257348,0.00032415672,-0.0077057653,-0.008914707,-0.033351485
204,-0.017118724,-0.0110640945,-0.008975446,-0.023328798,-0.02100306
205,-0.022294395,0.004905054,-0.01598764,-0.030622864,-0.013103965
206,-0.016795283,-0.010120777,-0.014971762,-0.036325924,-0.010208554
207,-0.00023516716,-0.0037786155,-0.016192326,-0.023490414,-0.023267312
208,-0.008719544,-0.0028391378,-0.056166153,-0.021015577,-0.013355511
209,-0.020634707,0.009773848,-0.008759743,-0.0210154,-0.020440776
210,-0.023885692,0.020183371,-0.005147574,-0.0227372,-0.042443853
211,-0.016989099,0.0031892927,-0.007985873,-0.015255247,-0.03278647
212,-0.022315476,-0.0029636284,-0.008281645,-0.0159993,-0.014714932
213,-0.0075327004,-0.005332259,-0.004827236,-0.023732694,-0.022534736
214,-0.015302927,0.0017591078,-0.010262594,-0.030019341,-0.019863334
215,-0.009925865,0.010410675,-0.012954229,-0.02013552,-0.01798309
216,-0.027654517,0.024985367,-0.0141071305,-0.015277519,-0.023317052
217,-0.052149724,-0.0030854477,-0.050076123,-0.016074993,-0.035490338
218,-0.021990849,-0.0067494363,-0.017262608,-0.011079917,-0.03959713
219,-0.020189412,0.0005371355,-0.01380176,-0.018806053,-0.021688277
220,-0.005238673,-0.0004932437,-0.015935278,-0.023281297,-0.024456156
221,-0.0018329304,0.0034626955,-0.013837401,-0.0134379,-0.019929044
222,0.0023960315,0.009172766,-0.014055743,-0.020759812,-0.020255508
223,-0.0062528723,0.005235769,-0.06217182,-0.017341802,-0.012202937
224,-0.02596236,0.0090916995,-0.06172339,-0.024121039,-0.029733965
225,-0.014656359,0.0034893027,-0.024266277,-0.013776194,-0.021055363
226,-0.022757411,0.006338851,-0.012032685,-0.015310807,-0.013235281
227,-0.016860673,0.006816156,-0.020426553,-0.017709952,-0.004090975
228,-0.024848439,0.009713151,-0.04087844,-0.021668386,-0.00430053
229,-0.007213655,4.2299744e-05,-0.062481713,-0.03133565,-0.022390464
230,-0.0016658677,0.012227142,-0.060470074,-0.010481421,-0.020538127
231,-0.022847708,0.0043280893,-0.053819537,-0.013745971,-0.031291004
232,-0.025409736,0.0032165905,-0.053045057,-0.010273818,-0.019809874
233,-0.033319324,0.0021998032,-0.029939258,-0.013318347,-0.013437247
234,-0.027802149,0.0024851968,-0.03334367,-0.0125561,-0.01404404
235,-0.029017473,0.0032882083,-0.014590442,-0.020579988,-0.015121594
236,-0.027529543,-0.0072613247,-0.051272906,-0.0136877755,-0.011127565
237,-0.008497099,0.0003088572,-0.057633955,-0.016947439,-0.01612027
238,-0.006438991,-0.007893454,-0.04624479,-0.011949298,-0.030565597
239,0.0057296613,-0.0014358936,-0.04372425,-0.010038874,-0.03400549
240,-0.01707527,-0.0057910467,-0.04418003,-0.018294252,-0.016577164
241,-0.0037227755,-0.0023263614,-0.042609096,-0.020410294,-0.014310184
242,-0.0003260958,0.0027561178,-0.04285038,-0.025536032,-0.026873695
243,-0.0037181391,0.0064520114,-0.0023171748,-0.013281667,-0.019879654
244,0.0012887127,0.0013774397,-0.008011632,-0.019070633,-0.009126516
245,0.00047799243,0.002841434,-0.05498587,-0.014239681,-0.026636077
246,-0.030743856,-0.019021675,-0.049472645,-0.016428616,-0.030757912
247,-0.029767917,0.00075038755,-0.051791754,-0.018964792,-0.013340477
248,-0.023322608,-0.0152191855,-0.05342671,-0.01822969,-0.018552369
249,-0.028405098,-0.012541074,-0.05389693,-0.016015647,-0.013656885
250,-0.014326375,-0.0081839245,-0.0675202,-0.019010928,-0.025275467
251,-0.025791876,-0.0042708707,-0.06496632,-0.020273982,-0.021533541
252,-0.062014874,-0.0023774356,-0.053872235,-0.020781059,-0.031043544
253,-0.026524676,-0.018504914,-0.054805838,-0.024595108,-0.026392812
254,-0.0469625,-0.0069459393,-0.05888658,-0.023267908,-0.021716785
255,-0.041081082,-0.01164619,-0.055629086,-0.0258684,-0.020702077
256,-0.033317346,-0.0094836615,-0.049632072,-0.026300162,-0.018768065
257,-0.03390526,-0.016936207,-0.037998322,-0.020143416,-0.021403164
258,-0.009645351,0.003503722,-0.042688135,-0.020306448,-0.02334537
259,-0.023617767,-0.012523263,-0.015658503,-0.018026039,-0.019296883
260,-0.011995556,-0.010416735,-0.017843626,-0.021545459,-0.022337697
261,-0.028090704,-0.0086821,-0.01531106,-0.023294888,-0.020170001
262,-0.023767244,-0.008139703,-0.011667464,-0.032304797,-0.023494828
263,-0.0204706,-0.006436745,-0.009315765,-0.026914846,-0.01922747
264,-0.024651607,0.0054768273,-0.042251054,-0.024045506,-0.024794886
265,-0.01735934,-0.005287946,-0.014308537,-0.019901194,-0.015372825
266,-0.028639488,-0.010781517,-0.01082761,-0.021299671,-0.032080583
267,-0.026573382,-0.007342216,-0.046993956,-0.017522084,-0.036558215
268,-0.015137951,-0.0007359716,-0.047212597,-0.017832378,-0.02200682
269,-0.009184991,0.0014445344,-0.0508912,-0.013416591,-0.022202006
270,-0.0074951737,0.004417321,-0.05021237,-0.0148092145,-0.018520316
271,-0.008368119,-0.0027969123,-0.042276114,-0.016032448,-0.019086065
272,-0.00038143323,-0.0099557685,-0.0486897,-0.0120377075,-0.025269667
273,-0.0089132255,-0.007519853,-0.04168154,-0.008113612,-0.03491874
274,-0.015346501,-0.016470026,-0.006510175,-0.021612242,-0.025930071
275,-0.019420315,-0.010029686,-0.008526805,-0.0205189,-0.019669216
276,-0.01962591,-0.010352835,-0.008604003,-0.014806369,-0.02463646
277,-0.015608724,-0.0071682753,-0.010173148,-0.009239112,-0.015492158
278,-0.0101622185,-0.0088061355,-0.05197477,-0.021527668,-0.01607446
279,-0.013678591,-0.004597913,-0.061504472,-0.02893489,-0.0181965
280,-0.015550986,-0.0071003535,-0.01381665,-0.018799592,-0.024117608
281,-0.017168451,0.00029761784,-0.057679214,-0.025701256,-0.027562061
282,-0.015722925,0.0077322596,-0.059351094,-0.022457492,-0.014447966
283,-0.0139465155,0.0062233764,-0.057642333,-0.01863983,-0.014460715
284,-0.0068857567,0.0001993853,-0.02205871,-0.014197811,-0.014460715
285,-0.02260954,-0.017214473,-0.015242654,-0.018621596,-0.023282288
286,-0.014544259,-0.0038846722,-0.058525424,-0.01916605,-0.01682728
287,-0.035639536,-0.007322864,-0.01758353,-0.025204303,-0.034488928
288,-0.025196504,-0.009246899,-0.013756681,-0.023841323,-0.029196214
289,-0.018958889,-0.0045595425,-0.011953752,-0.039511748,-0.011880579
290,-0.008294385,-0.0071892138,-0.060038414,-0.025236143,-0.011459914
291,-0.0069138906,-0.004690575,-0.06338439,-0.020738851,-0.010622564
292,-0.009411022,-0.001961245,-0.060462173,-0.023439558,-0.004749221
293,-0.016665582,-0.0077610174,-0.05598323,-0.028020887,-0.018277846
294,-0.03362071,-0.019466188,-0.031019233,-0.012850637,-0.024143437
295,-0.014047107,-0.004692055,-0.03612755,-0.008823341,-0.009075119
296,-0.030316131,-0.008448965,-0.03705274,-0.016534736,-0.021710074
297,-0.012498049,-0.01877897,-0.045560777,-0.011049697,-0.023692396
298,-0.010672964,-0.023574257,-0.04583096,-0.011925013,-0.020616854
299,-0.009060137,-0.022169525,-0.055012155,-0.011536386,-0.02177299
300,-0.0068571726,-0.00856834,-0.05686446,-0.015423731,-0.034123663
301,-0.003351919,-0.0055599906,-0.047454458,-0.015523119,-0.022105074
302,0.0031429967,-0.009396145,-0.04263509,-0.013899009,-0.025081852
303,0.0022572228,-0.009351498,-0.0034542468,0.0012350793,-0.016270898
304,0.00694818,-0.0112000145,-0.0025837452,0.00347507,-0.014737584
305,0.0046322607,-0.0009421734,-0.03617906,0.0017880455,-0.0074652433
306,-0.012110222,-0.019193755,-0.05554992,-0.010996576,-0.017058171
307,0.00063440175,-0.019280916,-0.059679534,-0.014687489,-0.0103112785
308,-0.0067046345,-0.012012277,-0.052916028,-0.021218982,-0.025429858
309,-0.006136931,-0.031667575,-0.004286924,-0.00036178375,-0.016655624
310,-0.009361057,-0.03635523,-0.00917773,-0.004242527,-0.017608486
311,-0.00049242313,-0.008473803,-0.012308615,-0.013383078,-0.020590007
312,-0.0047105215,-0.014098899,-0.010733601,-0.023162002,-0.021347081
313,0.0022684764,-0.0037924275,-0.053339873,-0.0007191682,-0.010716477
314,-0.00044191728,-0.0001769097,0.0034422956,-0.0053717587,-0.010309049
315,0.0032316896,-0.007634463,-0.010095608,0.006265812,-0.010173408
316,0.004233405,-0.0066136913,-0.009479512,0.0052844463,-0.020286242
317,-0.0048876973,0.012185342,-0.0029848602,-0.012237508,-0.0139665445
318,-0.008257039,-0.004231848,0.008200524,-0.023482248,-0.028204031
319,-0.023014607,-0.0005017207,0.0018163464,-0.006105557,-0.030336317
320,-0.013662626,-0.019102225,-0.02329592,-0.0021436978,-0.009345783
321,-0.009682653,-0.0085935285,-0.017274199,-0.0016810237,-0.0061659417
322,-0.02367591,-0.024041098,-0.056947753,0.0049389848,-0.0069100196
323,-0.015780903,-0.02709526,-0.01433663,0.00010603886,-0.009498154
324,-0.01951861,-0.017611638,-0.006687465,0.000731721,-0.009875175
325,-0.021545598,-0.018530762,-0.011471607,0.00078343134,-0.008863577
326,-0.017345836,-0.012792301,-0.0065326034,-0.0032885952,-0.014492104
327,-0.016319303,-0.00117137,-0.05254694,-0.002165077,-0.0087805735
328,-0.014908709,-0.0024660681,-0.009600892,0.0006670971,-0.014254528
329,-0.011650463,-0.026840534,-0.011718372,0.009550765,-0.0106193265
330,-0.002781379,-0.025415586,-0.011348979,0.004000686,-0.021527272
331,-0.011826828,-0.02114109,-0.008164165,0.0007330385,-0.020458411
332,-0.006137006,-0.012341672,-0.0068234657,0.0007252549,-0.017585931
333,-0.0039387834,-0.0076038484,0.00079794286,0.00072789926,-0.014115389
334,-0.012939098,0.0040038778,-0.0022626785,0.009740909,-0.011390974
335,-0.014766869,0.0028734596,-0.00039669222,0.0121601755,-0.0023903577
336,-0.029300176,-0.0051070163,-0.0017289702,0.010646298,-0.015923427
337,-0.026909053,-0.002282345,-0.012347241,0.0082868235,0.0080215875
338,-0.01887102,0.0016360666,-0.007581175,0.008737107,-0.009392067
339,-0.019561404,-0.0004043229,-0.007520421,0.0030273371,-0.0059033087
340,-0.021429537,-0.012266973,-0.01361831,0.002057941,-0.017610822
341,-0.0083323475,-0.015935197,-0.018386204,0.00056580687,-0.016798845
342,-0.003565046,0.0023110358,-0.031251766,-0.0007639452,-0.0247453
343,-0.0003737208,0.0073246295,-0.014558937,0.016328353,-0.008662596
344,0.0009570483,0.009695006,-0.018582938,-0.0036269738,-0.0006106939
345,-0.0078025605,0.0036141425,-0.010955587,-0.00061177625,-0.012436309
346,-0.010865401,0.0016780796,-0.005055217,0.005280232,-0.004819679
347,-0.014403574,0.0022319353,-0.0011729366,0.0011722121,-0.0033944256
348,-0.009073026,0.0022144576,-0.025272572,0.011888468,-0.01038496
349,-0.014538617,0.0027332446,-0.0056304727,-0.0035146761,-0.012741408
350,0.0015901427,0.006394084,-0.0038874762,0.0104142,0.0041629067
351,-0.0035246382,0.007174799,-0.011139372,0.00017979198,0.0041998127
352,-0.0017547708,0.0059311604,-0.018242856,-0.0002069704,-0.003184569
353,-0.0132447,0.00499635,-0.012759487,0.006593314,-0.008685132
354,-0.017069614,0.0060829716,-0.01222708,0.0024907698,-0.008911007
355,-0.023553232,0.009179732,-0.025424387,0.0040060496,-0.012205427
356,-0.029444266,-0.012853363,-0.04486028,-0.0021478184,-0.01801295
357,-0.024470199,0.0019548899,0.00090159185,0.011382306,-0.020244742
358,-0.028299196,-0.0041535897,-0.0022944314,0.015373338,-0.013065424
359,-0.031030295,0.00069702906,-0.006231332,0.008646703,-0.011514344
360,-0.010744267,-0.0030528982,-0.0055289716,0.0025271932,-0.014993701
361,-0.02269349,0.008967876,-0.012214266,0.0066182725,-0.018221373
362,-0.027062282,-0.011211588,-0.012817985,0.010426646,-0.019254602
363,-0.020560583,-0.0020436014,-0.020873098,0.01677605,-0.011865661
364,-0.025462238,0.0026008384,-0.004491196,0.018715505,-0.014311731
365,-0.016283276,0.000270783,-0.017052213,0.012050056,-0.01379808
366,-0.022019733,-0.0026890114,-0.014771666,-0.0022543787,-0.01666155
367,-0.018963931,0.002828358,-0.018868469,-0.003330952,-0.010477341
368,-0.022252036,0.007544537,-0.0134171,-0.0021087134,-0.011068403
369,-0.008285353,0.0034476768,-0.001097633,-0.006604108,-0.0068341503
370,-0.006934417,0.011730348,-0.020667309,-0.0070624086,-0.005766303
371,-0.019210594,0.009410743,-0.009074608,0.0034524945,0.00020610413
